section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
12 Integrations,email_provider,12.025,What is integration 'Amazon SES or equivalent SMTP/API' used for?,"Send transactional emails for registration, approval, payment, slot, results, certificates.",integration,Future,,email_provider,,,internal,Configure integration email_provider: server-side email utility,Email send mocked test.,Yes
12 Integrations,email_provider,12.026,Is integration 'Amazon SES or equivalent SMTP/API' mandatory?,optional_mvp,integration_priority,Future,,email_provider,,,internal,Mark integration email_provider priority as optional_mvp; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,email_provider,12.027,What data direction applies to integration 'Amazon SES or equivalent SMTP/API'?,write,integration_direction,Future,,email_provider,,,internal,Implement integration email_provider as write.,Integration tests verify read/write direction only.,Yes
12 Integrations,email_provider,12.028,What security controls apply to integration 'Amazon SES or equivalent SMTP/API'?,Do not email sensitive unnecessary data; templates versioned.,integration_security,Future,,email_provider,,,restricted,Apply security controls for email_provider: Do not email sensitive unnecessary data; templates versioned.,Security test validates controls.,Yes
12 Integrations,listmonk,12.029,What is integration 'Listmonk' used for?,Bulk school outreach campaigns and prospect segmentation.,integration,Future,,listmonk,,,internal,Configure integration listmonk: Listmonk API or manual export/import,Integration disabled until configured.,Yes
12 Integrations,listmonk,12.030,Is integration 'Listmonk' mandatory?,future,integration_priority,Future,,listmonk,,,internal,Mark integration listmonk priority as future; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,listmonk,12.031,What data direction applies to integration 'Listmonk'?,read_write,integration_direction,Future,,listmonk,,,internal,Implement integration listmonk as read_write.,Integration tests verify read/write direction only.,Yes
12 Integrations,listmonk,12.032,What security controls apply to integration 'Listmonk'?,Outreach separated from transactional mail; unsubscribe compliance.,integration_security,Future,,listmonk,,,restricted,Apply security controls for listmonk: Outreach separated from transactional mail; unsubscribe compliance.,Security test validates controls.,Yes
12 Integrations,omrchecker,12.033,What is integration 'OMRChecker' used for?,Process scanned answer sheets into CSV result output.,integration,MVP,,omrchecker,,,internal,"Configure integration omrchecker: manual local processing, CSV upload to portal",OMR sample CSV import tests.,Yes
12 Integrations,omrchecker,12.034,Is integration 'OMRChecker' mandatory?,manual_mvp,integration_priority,MVP,,omrchecker,,,internal,Mark integration omrchecker priority as manual_mvp; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,omrchecker,12.035,What data direction applies to integration 'OMRChecker'?,read_output,integration_direction,MVP,,omrchecker,,,internal,Implement integration omrchecker as read_output.,Integration tests verify read/write direction only.,Yes
12 Integrations,omrchecker,12.036,What security controls apply to integration 'OMRChecker'?,Do not auto-publish; import validation required.,integration_security,MVP,,omrchecker,,,restricted,Apply security controls for omrchecker: Do not auto-publish; import validation required.,Security test validates controls.,Yes
12 Integrations,pdf_generator,12.037,What is integration 'PDFMonkey or Gotenberg' used for?,Generate certificate PDFs from templates.,integration,Future,,pdf_generator,,,internal,Configure integration pdf_generator: server-side API or self-hosted service,Certificate generation mocked/real test.,Yes
12 Integrations,pdf_generator,12.038,Is integration 'PDFMonkey or Gotenberg' mandatory?,optional_phase_2,integration_priority,Future,,pdf_generator,,,internal,Mark integration pdf_generator priority as optional_phase_2; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,pdf_generator,12.039,What data direction applies to integration 'PDFMonkey or Gotenberg'?,write,integration_direction,Future,,pdf_generator,,,internal,Implement integration pdf_generator as write.,Integration tests verify read/write direction only.,Yes
12 Integrations,pdf_generator,12.040,What security controls apply to integration 'PDFMonkey or Gotenberg'?,Generated PDFs stored privately; verification code embedded.,integration_security,Future,,pdf_generator,,,restricted,Apply security controls for pdf_generator: Generated PDFs stored privately; verification code embedded.,Security test validates controls.,Yes
12 Integrations,docuseal,12.041,What is integration 'DocuSeal' used for?,Capture signed school/parent consent declaration if required.,integration,Future,,docuseal,,,internal,Configure integration docuseal: embedded signing or API,Consent workflow test when enabled.,Yes
12 Integrations,docuseal,12.042,Is integration 'DocuSeal' mandatory?,future_optional,integration_priority,Future,,docuseal,,,internal,Mark integration docuseal priority as future_optional; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,docuseal,12.043,What data direction applies to integration 'DocuSeal'?,read_write,integration_direction,Future,,docuseal,,,internal,Implement integration docuseal as read_write.,Integration tests verify read/write direction only.,Yes
12 Integrations,docuseal,12.044,What security controls apply to integration 'DocuSeal'?,Signed declarations private; consent status audited.,integration_security,Future,,docuseal,,,restricted,Apply security controls for docuseal: Signed declarations private; consent status audited.,Security test validates controls.,Yes
12 Integrations,shadcn_mcp,12.045,What is integration 'shadcn MCP' used for?,Provide UI components/blocks to Claude Code/Codex.,integration,Future,,shadcn_mcp,,,restricted,Configure integration shadcn_mcp: development-time MCP only,Build uses committed components.,Yes
12 Integrations,shadcn_mcp,12.046,Is integration 'shadcn MCP' mandatory?,development_tool,integration_priority,Future,,shadcn_mcp,,,internal,Mark integration shadcn_mcp priority as development_tool; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,shadcn_mcp,12.047,What data direction applies to integration 'shadcn MCP'?,read_write_repo,integration_direction,Future,,shadcn_mcp,,,internal,Implement integration shadcn_mcp as read_write_repo.,Integration tests verify read/write direction only.,Yes
12 Integrations,shadcn_mcp,12.048,What security controls apply to integration 'shadcn MCP'?,Do not treat as runtime dependency.,integration_security,Future,,shadcn_mcp,,,restricted,Apply security controls for shadcn_mcp: Do not treat as runtime dependency.,Security test validates controls.,Yes
12 Integrations,playwright_mcp,12.049,What is integration 'Playwright MCP' used for?,Allow agent to operate browser for E2E tests.,integration,Future,,playwright_mcp,,,restricted,Configure integration playwright_mcp: development-time MCP only,E2E tests run locally/staging.,Yes
12 Integrations,playwright_mcp,12.050,Is integration 'Playwright MCP' mandatory?,development_tool,integration_priority,Future,,playwright_mcp,,,internal,Mark integration playwright_mcp priority as development_tool; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,playwright_mcp,12.051,What data direction applies to integration 'Playwright MCP'?,test,integration_direction,Future,,playwright_mcp,,,internal,Implement integration playwright_mcp as test.,Integration tests verify read/write direction only.,Yes
12 Integrations,playwright_mcp,12.052,What security controls apply to integration 'Playwright MCP'?,Use test accounts; no production secrets.,integration_security,Future,,playwright_mcp,,,restricted,Apply security controls for playwright_mcp: Use test accounts; no production secrets.,Security test validates controls.,Yes
12 Integrations,directus_mcp,12.053,What is integration 'Directus MCP' used for?,Allow Claude Code/Codex to inspect/create schema/roles/permissions.,integration,Future,,directus_mcp,,,restricted,Configure integration directus_mcp: OAuth/dedicated MCP builder user,MCP schema diff reviewed before apply.,Yes
