section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
20 Deployment and Operations Runbook,final_production_report,20.032,What deployment/operations item 'final_production_report' is required?,"Produce build/deployment report with URLs, versions, env checklist, test result summary, open risks and manual decisions.",Final production report,MVP,"developer,system_admin,operations",release,deployment,,internal,"Add deployment/runbook instruction for final_production_report: Produce build/deployment report with URLs, versions, env checklist, test result summary, open risks and manual decisions.",Deployment checklist verifies final_production_report.,Yes
20 Deployment and Operations Runbook,gl_build_passes,20.033,What go-live check 'gl_build_passes' must pass?,Production build passes without TypeScript/lint/build errors.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Production build passes without TypeScript/lint/build errors.,Confirm checklist item gl_build_passes before production launch.,Yes
20 Deployment and Operations Runbook,gl_tests_pass,20.034,What go-live check 'gl_tests_pass' must pass?,All MVP unit/API/permission/E2E tests pass or exceptions are documented.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: All MVP unit/API/permission/E2E tests pass or exceptions are documented.,Confirm checklist item gl_tests_pass before production launch.,Yes
20 Deployment and Operations Runbook,gl_public_private,20.035,What go-live check 'gl_public_private' must pass?,"Public user cannot access private collections, files or school data.",go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,"Add go-live checklist item: Public user cannot access private collections, files or school data.",Confirm checklist item gl_public_private before production launch.,Yes
20 Deployment and Operations Runbook,gl_school_isolation,20.036,What go-live check 'gl_school_isolation' must pass?,Two-school test proves cross-school data isolation.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Two-school test proves cross-school data isolation.,Confirm checklist item gl_school_isolation before production launch.,Yes
20 Deployment and Operations Runbook,gl_file_access,20.037,What go-live check 'gl_file_access' must pass?,Exam materials and certificates are private and audited on download.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Exam materials and certificates are private and audited on download.,Confirm checklist item gl_file_access before production launch.,Yes
20 Deployment and Operations Runbook,gl_payment_sandbox,20.038,What go-live check 'gl_payment_sandbox' must pass?,Payment link/webhook flow verified in sandbox/mock with signature/idempotency.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Payment link/webhook flow verified in sandbox/mock with signature/idempotency.,Confirm checklist item gl_payment_sandbox before production launch.,Yes
20 Deployment and Operations Runbook,gl_manual_payment,20.039,What go-live check 'gl_manual_payment' must pass?,Manual payment confirmation and reversal tested with evidence/audit.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Manual payment confirmation and reversal tested with evidence/audit.,Confirm checklist item gl_manual_payment before production launch.,Yes
20 Deployment and Operations Runbook,gl_result_approval,20.040,What go-live check 'gl_result_approval' must pass?,Results cannot publish without approval and cannot auto-publish after OMR import.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Results cannot publish without approval and cannot auto-publish after OMR import.,Confirm checklist item gl_result_approval before production launch.,Yes
20 Deployment and Operations Runbook,gl_certificate_verify,20.041,What go-live check 'gl_certificate_verify' must pass?,Public certificate verification exposes only whitelisted metadata.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Public certificate verification exposes only whitelisted metadata.,Confirm checklist item gl_certificate_verify before production launch.,Yes
20 Deployment and Operations Runbook,gl_backup_ready,20.042,What go-live check 'gl_backup_ready' must pass?,Backup/export and restore plan documented and checked.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Backup/export and restore plan documented and checked.,Confirm checklist item gl_backup_ready before production launch.,Yes
20 Deployment and Operations Runbook,gl_admin_accounts,20.043,What go-live check 'gl_admin_accounts' must pass?,Admin accounts/MFA/emergency admin verified.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Admin accounts/MFA/emergency admin verified.,Confirm checklist item gl_admin_accounts before production launch.,Yes
20 Deployment and Operations Runbook,gl_env_safe,20.044,What go-live check 'gl_env_safe' must pass?,Production environment variables set and no real secrets committed.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Production environment variables set and no real secrets committed.,Confirm checklist item gl_env_safe before production launch.,Yes
20 Deployment and Operations Runbook,gl_business_signoff,20.045,What go-live check 'gl_business_signoff' must pass?,Business owner approves flow and assumptions.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Business owner approves flow and assumptions.,Confirm checklist item gl_business_signoff before production launch.,Yes
20 Deployment and Operations Runbook,gl_finance_signoff,20.046,What go-live check 'gl_finance_signoff' must pass?,Finance approves payment/commission/reconciliation flow.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Finance approves payment/commission/reconciliation flow.,Confirm checklist item gl_finance_signoff before production launch.,Yes
20 Deployment and Operations Runbook,gl_operations_signoff,20.047,What go-live check 'gl_operations_signoff' must pass?,"Operations approves exam materials, courier and result process.",go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,"Add go-live checklist item: Operations approves exam materials, courier and result process.",Confirm checklist item gl_operations_signoff before production launch.,Yes
20 Deployment and Operations Runbook,gl_security_signoff,20.048,What go-live check 'gl_security_signoff' must pass?,Security/privacy checklist reviewed and approved.,go_live_check,MVP,"business_owner,system_admin,finance_staff,operations_staff",release,go_live,,restricted,Add go-live checklist item: Security/privacy checklist reviewed and approved.,Confirm checklist item gl_security_signoff before production launch.,Yes
